nctid	age	count
NCT02310776	between 18 and 65 years	461.0
NCT02310789	<=18 years	0.0
NCT02310789	>=65 years	1.0
NCT02310789	between 18 and 65 years	7.0
NCT02311153	<=18 years	0.0
NCT02311153	>=65 years	22.0
NCT02311153	between 18 and 65 years	80.0
NCT02311361	<=18 years	0.0
NCT02311361	>=65 years	24.0
NCT02311361	between 18 and 65 years	41.0
NCT02311478	<=18 years	0.0
NCT02311478	>=65 years	0.0
NCT02311478	between 18 and 65 years	78.0
NCT02311972	<=18 years	20.0
NCT02311972	>=65 years	0.0
NCT02311972	between 18 and 65 years	0.0
NCT02312154	20-29 years	4.0
NCT02312154	30-39 years	14.0
NCT02312154	40-49 years	5.0
NCT02312154	50-59 years	2.0
NCT02312622	<=18 years	0.0
NCT02312622	>=65 years	5.0
NCT02312622	between 18 and 65 years	22.0
NCT02312934	<=18 years	0.0
NCT02312934	>=65 years	2.0
NCT02312934	between 18 and 65 years	20.0
NCT02312986	<=18 years	0.0
NCT02312986	>=65 years	0.0
NCT02312986	between 18 and 65 years	1.0
NCT02313233	<=18 years	0.0
NCT02313233	>=65 years	17.0
NCT02313233	between 18 and 65 years	19.0
NCT02313766	<=18 years	0.0
NCT02313766	>=65 years	21.0
NCT02313766	between 18 and 65 years	125.0
NCT02314403	<=18 years	0.0
NCT02314403	>=65 years	0.0
NCT02314403	between 18 and 65 years	2.0
NCT02314637	<65 years	173.0
NCT02314637	>=65 years	67.0
NCT02314728	<=18 years	8.0
NCT02314728	>=65 years	0.0
NCT02314728	between 18 and 65 years	220.0
NCT02314780	<=18 years	0.0
NCT02314780	>=65 years	21.0
NCT02314780	between 18 and 65 years	6.0
NCT02314923	<=18 years	0.0
NCT02314923	>=65 years	0.0
NCT02314923	between 18 and 65 years	512.0
NCT02315170	<=18 years	0.0
NCT02315170	>=65 years	30.0
NCT02315170	between 18 and 65 years	20.0
NCT02315352	<=18 years	48.0
NCT02315352	>=65 years	0.0
NCT02315352	between 18 and 65 years	0.0
NCT02315560	<=18 years	22.0
NCT02315560	>=65 years	0.0
NCT02315560	between 18 and 65 years	0.0
NCT02315872	<=18 years	0.0
NCT02315872	>=65 years	1.0
NCT02315872	between 18 and 65 years	7.0
NCT02316223	60-69	270.0
NCT02316223	70-79	83.0
NCT02316223	80+	38.0
NCT02316353	<=18 years	11.0
NCT02316353	>=65 years	10.0
NCT02316353	between 18 and 65 years	105.0
NCT02316470	<=18 years	0.0
NCT02316470	>=65 years	250.0
NCT02316470	between 18 and 65 years	250.0
NCT02316678	<=18 years	0.0
NCT02316678	>=65 years	3412.0
NCT02316678	between 18 and 65 years	6161.0
NCT02317432	<=18 years	0.0
NCT02317432	>=65 years	286.0
NCT02317432	between 18 and 65 years	21.0
NCT02317744	<=18 years	0.0
NCT02317744	>=65 years	0.0
NCT02317744	between 18 and 65 years	22.0
NCT02318693	<65 years	31.0
NCT02318693	>=65 years	21.0
NCT02318706	<=18 years	0.0
NCT02318706	>=65 years	337.0
NCT02318706	between 18 and 65 years	497.0
NCT02318719	<=18 years	0.0
NCT02318719	>=65 years	513.0
NCT02318719	between 18 and 65 years	252.0
NCT02318979	<=18 years	0.0
NCT02318979	>=65 years	0.0
NCT02318979	between 18 and 65 years	30.0
NCT02319031	<65	49.0
NCT02319031	>=65	1.0
NCT02319044	<=18 years	0.0
NCT02319044	>=65 years	91.0
NCT02319044	between 18 and 65 years	176.0
NCT02319317	<=18 years	60.0
NCT02319317	>=65 years	0.0
NCT02319317	between 18 and 65 years	0.0
NCT02319525	<=18 years	0.0
NCT02319525	>=65 years	4.0
NCT02319525	between 18 and 65 years	294.0
NCT02319642	<=18 years	0.0
NCT02319642	>=65 years	32.0
NCT02319642	between 18 and 65 years	660.0
NCT02319967	5-7 yearsage, categorial	217.0
NCT02319967	8-11 yearsage, categorial	156.0
NCT02320123	<=18 years	0.0
NCT02320123	>=65 years	8.0
NCT02320123	between 18 and 65 years	14.0
NCT02320149	≥12 and <18 years	476.0
NCT02320149	≥18 years	482.0
NCT02320149	≥9 and <12 years	10.0
NCT02320214	24-59	30.0
NCT02320227	age 22-59	30.0
NCT02321098	<=18 yearstreatment period	0.0
NCT02321098	>=65 yearstreatment period	14.0
NCT02321098	between 18 and 65 yearstreatment period	36.0
NCT02321748	<=18 years	0.0
NCT02321748	>=65 years	0.0
NCT02321748	between 18 and 65 years	24.0
NCT02321800	< 65 years	167.0
NCT02321800	>= 65 years	204.0
NCT02322593	<=18 years	0.0
NCT02322593	>=65 years	286.0
NCT02322593	between 18 and 65 years	395.0
NCT02322775	>=18-<50 years	93.0
NCT02322775	>=50-<65 years	89.0
NCT02322775	>=65-<=75 years	29.0
NCT02322866	≥12 and <18 years	483.0
NCT02322866	≥18 years	540.0
NCT02322866	≥9 and <12 years	11.0
NCT02323048	<=18 years	0.0
NCT02323048	>=65 years	0.0
NCT02323048	between 18 and 65 years	87.0
NCT02323217	<=18 years	0.0
NCT02323217	>=65 years	0.0
NCT02323217	between 18 and 65 years	18.0
NCT02323295	<=18 years	0.0
NCT02323295	>=65 years	2.0
NCT02323295	between 18 and 65 years	10.0
NCT02324049	<=18 years	11.0
NCT02324049	>=65 years	0.0
NCT02324049	between 18 and 65 years	0.0
NCT02324075	<=18 years	0.0
NCT02324075	>=65 years	0.0
NCT02324075	between 18 and 65 years	1226.0
NCT02324504	0-2 years	23.0
NCT02324504	12-17 years	23.0
NCT02324504	3-11 years	14.0
NCT02324543	<=18 years	0.0
NCT02324543	>=65 years	21.0
NCT02324543	between 18 and 65 years	26.0
NCT02324673	adolescents = 12 to ≤17 years	18.0
NCT02324673	children = 2 to <12 years	28.0
NCT02324673	infants = 1 to <2 years	15.0
NCT02324816	<=18 years	0.0
NCT02324816	>=65 years	0.0
NCT02324816	between 18 and 65 years	19.0
NCT02324842	<=18 years	0.0
NCT02324842	>=65 years	0.0
NCT02324842	between 18 and 65 years	41.0
NCT02324972	<=18 years	0.0
NCT02324972	>=65 years	0.0
NCT02324972	between 18 and 65 years	54.0
NCT02325414	<=18 years	0.0
NCT02325414	>=65 years	3.0
NCT02325414	between 18 and 65 years	57.0
NCT02325687	<=18 years	0.0
NCT02325687	>=65 years	30.0
NCT02325687	between 18 and 65 years	20.0
NCT02325713	<=18 years	0.0
NCT02325713	>=65 years	0.0
NCT02325713	between 18 and 65 years	32.0
NCT02325739	18 y - <65 y	96.0
NCT02325739	65 y - <85 y	75.0
NCT02325739	>=85 y	1.0
NCT02325791	<=31 weeks 6 days	185.0
NCT02325791	>=32 weeks & <=35 weeks 6 days	987.0
NCT02326272	<=18 years	0.0
NCT02326272	>=65 years	42.0
NCT02326272	between 18 and 65 years	412.0
NCT02326298	<=18 years	0.0
NCT02326298	>=65 years	26.0
NCT02326298	between 18 and 65 years	442.0
NCT02326597	<=18 years	0.0
NCT02326597	>=65 years	0.0
NCT02326597	between 18 and 65 years	120.0
NCT02326883	<=18 years	0.0
NCT02326883	>=65 years	2817.0
NCT02326883	between 18 and 65 years	15827.0
NCT02327052	<=18 years	0.0
NCT02327052	>=65 years	0.0
NCT02327052	between 18 and 65 years	58.0
NCT02327130	<=18 years	0.0
NCT02327130	>=65 years	5.0
NCT02327130	between 18 and 65 years	15.0
NCT02327351	<=18 years	98.0
NCT02327351	>=65 years	0.0
NCT02327351	between 18 and 65 years	0.0
NCT02328040	<=18 years	0.0
NCT02328040	>=65 years	0.0
NCT02328040	between 18 and 65 years	17.0
NCT02328105	<=18 years	0.0
NCT02328105	>=65 years	5.0
NCT02328105	between 18 and 65 years	6.0
NCT02329600	<=18 years	0.0
NCT02329600	>=65 years	0.0
NCT02329600	between 18 and 65 years	40.0
NCT02330172	<=18 yearspopulation from 18 years to 65 years	0.0
NCT02330172	>=65 yearspopulation from 18 years to 65 years	0.0
NCT02330172	between 18 and 65 yearspopulation from 18 years to 65 years	44.0
NCT02330276	<=18 years	0.0
NCT02330276	>=65 years	5.0
NCT02330276	between 18 and 65 years	7.0
NCT02330588	<=18 years	226.0
NCT02330588	>=65 years	0.0
NCT02330588	between 18 and 65 years	0.0
NCT02330627	<=18 years	0.0
NCT02330627	>=65 years	0.0
NCT02330627	between 18 and 65 years	28.0
NCT02330978	<=18 years	0.0
NCT02330978	>=65 years	1.0
NCT02330978	between 18 and 65 years	1.0
NCT02331108	<=18 years	0.0
NCT02331108	>=65 years	58.0
NCT02331108	between 18 and 65 years	251.0
NCT02331589	<=18 years	0.0
NCT02331589	>=65 years	7.0
NCT02331589	between 18 and 65 years	58.0
NCT02331680	<=18 years	0.0
NCT02331680	>=65 years	59.0
NCT02331680	between 18 and 65 years	65.0
NCT02332720	18 to 35 years	49.0
NCT02332720	36 to 50 years	150.0
NCT02332720	51 to 64 years	194.0
NCT02332720	less than 18 years	0.0
NCT02332720	over 64 years	19.0
NCT02332863	<=18 years	0.0
NCT02332863	>=65 years	26.0
NCT02332863	between 18 and 65 years	18.0
NCT02332902	<=18 years	0.0
NCT02332902	>=65 years	1.0
NCT02332902	between 18 and 65 years	23.0
NCT02334267	<=18 years	0.0
NCT02334267	>=65 years	2.0
NCT02334267	between 18 and 65 years	9.0
NCT02334384	<=18 years	0.0
NCT02334384	>=65 years	0.0
NCT02334384	between 18 and 65 years	6.0
NCT02334423	<=18 years	0.0
NCT02334423	>=65 years	35.0
NCT02334423	between 18 and 65 years	295.0
NCT02334436	<=18 years	0.0
NCT02334436	>=65 years	33.0
NCT02334436	between 18 and 65 years	291.0
NCT02334787	<=18 years	0.0
NCT02334787	>=65 years	0.0
NCT02334787	between 18 and 65 years	32.0
NCT02335125	<=18 years	3.0
NCT02335125	>=65 years	6.0
NCT02335125	between 18 and 65 years	31.0
NCT02335294	<=18 years	0.0
NCT02335294	>=65 years	0.0
NCT02335294	between 18 and 65 years	200.0
NCT02335710	<=18 years	0.0
NCT02335710	>=65 years	30.0
NCT02335710	between 18 and 65 years	20.0
NCT02335749	<=18 years	0.0
NCT02335749	>=65 years	0.0
NCT02335749	between 18 and 65 years	40.0
NCT02335905	<=18 years	11.0
NCT02335905	>=65 years	0.0
NCT02335905	between 18 and 65 years	0.0
NCT02335983	65 to 74 years	36.0
NCT02335983	< 65 years	64.0
NCT02335983	≥ 75 years	7.0
NCT02336438	<=18 years	0.0
NCT02336438	>=65 years	0.0
NCT02336438	between 18 and 65 years	10.0
NCT02336594	<65	15.0
NCT02336594	>=65	0.0
NCT02336737	<=18 years	0.0
NCT02336737	>=65 years	57.0
NCT02336737	between 18 and 65 years	90.0
NCT02337361	<=18 years	0.0
NCT02337361	>=65 years	0.0
NCT02337361	between 18 and 65 years	185.0
NCT02337465	40-49 years	1.0
NCT02337465	50-59 years	2.0
NCT02337465	60-69 years	12.0
NCT02337465	70-79 years	14.0
NCT02337465	80-89 years	1.0
NCT02337530	<=18 years	0.0
NCT02337530	>=65 years	29.0
NCT02337530	between 18 and 65 years	33.0
NCT02337933	<=18 years	0.0
NCT02337933	>=65 years	0.0
NCT02337933	between 18 and 65 years	24.0
NCT02337959	< 21 years	3.0
NCT02337959	21 years and older	21.0
NCT02338076	<=18 years	0.0
NCT02338076	>=65 years	3.0
NCT02338076	between 18 and 65 years	17.0
NCT02338193	<=18 years	0.0
NCT02338193	>=65 years	0.0
NCT02338193	between 18 and 65 years	66.0
NCT02338999	<=18 years	0.0
NCT02338999	>=65 years	8.0
NCT02338999	between 18 and 65 years	72.0
NCT02339038	<=18 years	0.0
NCT02339038	>=65 years	78.0
NCT02339038	between 18 and 65 years	522.0
NCT02339246	<=18 years	0.0
NCT02339246	>=65 years	2.0
NCT02339246	between 18 and 65 years	29.0
NCT02339389	<=18 years	0.0
NCT02339389	>=65 years	0.0
NCT02339389	between 18 and 65 years	57.0
NCT02339909	16-65 years	578.0
NCT02339909	over 65 years	473.0
NCT02340338	<=18 years	0.0
NCT02340338	>=65 years	0.0
NCT02340338	between 18 and 65 years	46.0
NCT02340663	<=18 years	0.0
NCT02340663	>=65 years	0.0
NCT02340663	between 18 and 65 years	67.0
NCT02340715	<=18 years	0.0
NCT02340715	>=65 years	44.0
NCT02340715	between 18 and 65 years	114.0
NCT02341417	12 to ≤ 18 years	17.0
NCT02341417	28 days to < 2 years	0.0
NCT02341417	2 to < 6 years	1.0
NCT02341417	6 to < 12 years	10.0
NCT02341456	<=18 years	0.0
NCT02341456	>=65 years	1.0
NCT02341456	between 18 and 65 years	18.0
NCT02342171	16-44 yearsage	314.0
NCT02342171	>45 yearsage	99.0
NCT02342171	5-15 yearsage	61.0
NCT02342171	<5 yearsage	28.0
NCT02342288	<=18 years	0.0
NCT02342288	>=65 years	15.0
NCT02342288	between 18 and 65 years	37.0
NCT02342314	<=18 years	2.0
NCT02342314	>=65 years	9.0
NCT02342314	between 18 and 65 years	57.0
NCT02342379	18-21 years	1.0
NCT02342379	22-29 years	4.0
NCT02342379	30-39 years	7.0
NCT02342379	40-49 years	4.0
NCT02342379	50-59 years	11.0
NCT02342379	60-69 years	6.0
NCT02342379	70-79 years	2.0
NCT02342678	<=18 years	0.0
NCT02342678	>=65 years	28.0
NCT02342678	between 18 and 65 years	28.0
NCT02342886	<=18 years	6.0
NCT02342886	>=65 years	3.0
NCT02342886	between 18 and 65 years	275.0
NCT02343003	<=18 years	0.0
NCT02343003	>=65 years	76.0
NCT02343003	between 18 and 65 years	75.0
NCT02343224	<=18 years	6.0
NCT02343224	>=65 years	0.0
NCT02343224	between 18 and 65 years	3.0
NCT02343627	<=18 years	0.0
NCT02343627	>=65 years	0.0
NCT02343627	between 18 and 65 years	47.0
NCT02344108	10 to 13 years oldage range	13.0
NCT02344108	14 to 17 years oldage range	19.0
NCT02344108	18 to 21 years oldage range	10.0
NCT02344238	<=18 years	0.0
NCT02344238	>=65 years	0.0
NCT02344238	between 18 and 65 years	60.0
NCT02344251	<=18 years	0.0
NCT02344251	>=65 years	0.0
NCT02344251	between 18 and 65 years	40.0
NCT02344316	<=18 years	26.0
NCT02344316	>=65 years	0.0
NCT02344316	between 18 and 65 years	0.0
NCT02345031	<=18 years	0.0
NCT02345031	>=65 years	48.0
NCT02345031	between 18 and 65 years	28.0
NCT02345512	<=18 years	0.0
NCT02345512	>=65 years	0.0
NCT02345512	between 18 and 65 years	11.0
NCT02345642	<=18 years	0.0
NCT02345642	>=65 years	5.0
NCT02345642	between 18 and 65 years	15.0
NCT02345811	<=18 years	0.0
NCT02345811	>=65 years	0.0
NCT02345811	between 18 and 65 years	32.0
NCT02345850	1-18	2.0
NCT02345850	19-40	85.0
NCT02345850	41-60	208.0
NCT02345850	>60	51.0
NCT02346240	<=18 years	6.0
NCT02346240	>=65 years	80.0
NCT02346240	between 18 and 65 years	1032.0
NCT02346383	<=18 years	0.0
NCT02346383	>=65 years	0.0
NCT02346383	between 18 and 65 years	40.0
NCT02346461	<=18 years	0.0
NCT02346461	>=65 years	0.0
NCT02346461	between 18 and 65 years	12.0
NCT02346708	<=18 years	0.0
NCT02346708	>=65 years	31.0
NCT02346708	between 18 and 65 years	15.0
NCT02347332	<=18 years	0.0
NCT02347332	>=65 years	102.0
NCT02347332	between 18 and 65 years	357.0
NCT02347345	<=18 years	0.0
NCT02347345	>=65 years	0.0
NCT02347345	between 18 and 65 years	34.0
NCT02347410	<=18 years	0.0
NCT02347410	>=65 years	31.0
NCT02347410	between 18 and 65 years	71.0
NCT02347631	<=18 years	0.0
NCT02347631	>=65 years	0.0
NCT02347631	between 18 and 65 years	118.0
NCT02347761	<=18 years	0.0
NCT02347761	>=65 years	287.0
NCT02347761	between 18 and 65 years	366.0
NCT02347774	<=18 years	0.0
NCT02347774	>=65 years	301.0
NCT02347774	between 18 and 65 years	339.0
NCT02347813	<=18 years	0.0
NCT02347813	>=65 years	8.0
NCT02347813	between 18 and 65 years	4.0
NCT02348385	<=18 years	0.0
NCT02348385	>=65 years	0.0
NCT02348385	between 18 and 65 years	49.0
NCT02348684	<=18 years	0.0
NCT02348684	>=65 years	6.0
NCT02348684	between 18 and 65 years	14.0
NCT02348775	<=18 years	0.0
NCT02348775	>=65 years	0.0
NCT02348775	between 18 and 65 years	16.0
NCT02348840	<=18 years	0.0
NCT02348840	>=65 years	0.0
NCT02348840	between 18 and 65 years	706.0
NCT02348918	<=18 years	0.0
NCT02348918	>=65 years	83.0
NCT02348918	between 18 and 65 years	135.0
NCT02349360	<=18 years	0.0
NCT02349360	>=65 years	0.0
NCT02349360	between 18 and 65 years	42.0
NCT02349685	<=18 years	0.0
NCT02349685	>=65 years	91.0
NCT02349685	between 18 and 65 years	128.0
NCT02350127	<=18 years	0.0
NCT02350127	>=65 years	86.0
NCT02350127	between 18 and 65 years	2.0
NCT02350660	<=18 years	16.0
NCT02350660	>=65 years	1.0
NCT02350660	between 18 and 65 years	7.0
NCT02350998	<=18 years	33.0
NCT02350998	>2 years	16.0
NCT02350998	>=65 years	0.0
NCT02350998	6 months to 2 years	17.0
NCT02350998	between 18 and 65 years	0.0
NCT02351167	<=18 years	0.0
NCT02351167	>=65 years	41.0
NCT02351167	between 18 and 65 years	781.0
NCT02351271	<=18 years	0.0
NCT02351271	>=65 years	117.0
NCT02351271	between 18 and 65 years	13.0
NCT02351700	<=18 years	0.0
NCT02351700	>=65 years	19.0
NCT02351700	between 18 and 65 years	43.0
NCT02351960	45-<65 years	144.0
NCT02351960	<45 years	89.0
NCT02351960	≥65 years	63.0
NCT02352259	<=18 years	0.0
NCT02352259	>=65 years	14.0
NCT02352259	between 18 and 65 years	9.0
NCT02352298	<=18 years	0.0
NCT02352298	>=65 years	2.0
NCT02352298	between 18 and 65 years	50.0
NCT02352363	<=18 years	0.0
NCT02352363	>=65 years	202.0
NCT02352363	between 18 and 65 years	196.0
NCT02352493	<=18 years	0.0
NCT02352493	>=65 years	0.0
NCT02352493	between 18 and 65 years	62.0
NCT02352974	<=18 years	4.0
NCT02352974	>=65 years	0.0
NCT02352974	between 18 and 65 years	8.0
NCT02353169	<=18 years	48.0
NCT02353169	>=65 years	0.0
NCT02353169	between 18 and 65 years	0.0
NCT02353299	<=18 years	0.0
NCT02353299	>=65 years	0.0
NCT02353299	between 18 and 65 years	52.0
NCT02353442	<=18 years	0.0
NCT02353442	>=65 years	0.0
NCT02353442	between 18 and 65 years	59.0
NCT02353832	<=18 years	0.0
NCT02353832	>=65 years	17.0
NCT02353832	between 18 and 65 years	27.0
NCT02354222	<=18 years	0.0
NCT02354222	>=65 years	27.0
NCT02354222	between 18 and 65 years	127.0
NCT02354235	<=18 years	0.0
NCT02354235	>=65 years	38.0
NCT02354235	between 18 and 65 years	100.0
NCT02354352	<=18 years	40.0
NCT02354352	>=65 years	0.0
NCT02354352	between 18 and 65 years	12.0
NCT02354378	<=18 years	46.0
NCT02354378	>=65 years	0.0
NCT02354378	between 18 and 65 years	0.0
NCT02354482	<=18 yearsassessement and teach back	0.0
NCT02354482	<=18 yearshome-based trust	0.0
NCT02354482	<=18 yearshospital-based trust	0.0
NCT02354482	<=18 yearspatient communication	0.0
NCT02354482	<=18 yearspatient/family caregiver assessment	0.0
NCT02354482	<=18 yearsreference	0.0
NCT02354482	>=65 yearsassessement and teach back	461.0
NCT02354482	>=65 yearshome-based trust	1779.0
NCT02354482	>=65 yearshospital-based trust	1918.0
NCT02354482	>=65 yearspatient communication	1821.0
NCT02354482	>=65 yearspatient/family caregiver assessment	2885.0
NCT02354482	>=65 yearsreference	1706.0
NCT02354482	between 18 and 65 yearsassessement and teach back	47.0
NCT02354482	between 18 and 65 yearshome-based trust	200.0
NCT02354482	between 18 and 65 yearshospital-based trust	172.0
NCT02354482	between 18 and 65 yearspatient communication	337.0
NCT02354482	between 18 and 65 yearspatient/family caregiver assessment	208.0
NCT02354482	between 18 and 65 yearsreference	336.0
NCT02354534	<=18 years	0.0
NCT02354534	>=65 years	0.0
NCT02354534	between 18 and 65 years	30.0
NCT02354690	<=18 years	0.0
NCT02354690	>=65 years	2.0
NCT02354690	between 18 and 65 years	10.0
NCT02354781	<=18 years	3.0
NCT02354781	>=65 years	0.0
NCT02354781	between 18 and 65 years	0.0
NCT02354833	<=18 years	0.0
NCT02354833	>=65 years	0.0
NCT02354833	between 18 and 65 years	81.0
NCT02354859	>= 30 yearsage distribution	66.0
NCT02354859	between 18 and 30 yearsage distribution	53.0
NCT02354924	<=18 years	0.0
NCT02354924	>=65 years	0.0
NCT02354924	between 18 and 65 years	60.0
NCT02354976	<50	7.0
NCT02354976	>=50 - <65	45.0
NCT02354976	>=65	26.0
NCT02355067	<=18 years	2.0
NCT02355067	>=65 years	0.0
NCT02355067	between 18 and 65 years	22.0
NCT02355821	<=18 years	0.0
NCT02355821	>=65 years	50.0
NCT02355821	between 18 and 65 years	64.0
NCT02355977	<=18 years	0.0
NCT02355977	>=65 years	6.0
NCT02355977	between 18 and 65 years	64.0
NCT02356003	<=18 years	10.0
NCT02356003	>=65 years	0.0
NCT02356003	between 18 and 65 years	0.0
NCT02356107	<=18 years	0.0
NCT02356107	>=65 years	0.0
NCT02356107	between 18 and 65 years	15.0
NCT02356211	<=18 years	0.0
NCT02356211	>=65 years	96.0
NCT02356211	between 18 and 65 years	0.0
NCT02356471	<=18 years	0.0
NCT02356471	>=65 years	32.0
NCT02356471	between 18 and 65 years	2.0
NCT02356588	<=18 years	0.0
NCT02356588	>=65 years	2.0
NCT02356588	between 18 and 65 years	159.0
NCT02356692	<=18 years	0.0
NCT02356692	>=65 years	0.0
NCT02356692	between 18 and 65 years	60.0
NCT02356887	<=18 yearshealthy adult volunteers>18 yr	0.0
NCT02356887	>=65 yearshealthy adult volunteers>18 yr	0.0
NCT02356887	between 18 and 65 yearshealthy adult volunteers>18 yr	10.0
NCT02357043	<=18 years	3.0
NCT02357043	>=65 years	65.0
NCT02357043	between 18 and 65 years	300.0
NCT02357342	<=18 years	0.0
NCT02357342	>=65 years	38.0
NCT02357342	between 18 and 65 years	2.0
NCT02357368	<=18 years	0.0
NCT02357368	>=65 years	0.0
NCT02357368	between 18 and 65 years	59.0
NCT02357758	<=18 years	57.0
NCT02357758	>=65 years	0.0
NCT02357758	between 18 and 65 years	0.0
NCT02357901	>=18 to <30 years	112.0
NCT02357901	>=30 to <45 years	228.0
NCT02357901	>=45 to <60 years	147.0
NCT02357901	>= 60 years	17.0
NCT02357979	<=18 years	120.0
NCT02357979	>=65 years	0.0
NCT02357979	between 18 and 65 years	0.0
NCT02358473	<=18 years	0.0
NCT02358473	>=65 years	6.0
NCT02358473	between 18 and 65 years	7.0
NCT02359305	<=18 years	68.0
NCT02359305	>=65 years	0.0
NCT02359305	between 18 and 65 years	0.0
NCT02359435	<=18 years	0.0
NCT02359435	>=65 years	133.0
NCT02359435	between 18 and 65 years	307.0
NCT02359877	<=18 years	0.0
NCT02359877	>=65 years	0.0
NCT02359877	between 18 and 65 years	56.0
NCT02360124	<=18 years	0.0
NCT02360124	>=65 years	279.0
NCT02360124	between 18 and 65 years	44.0
NCT02360397	<=18 years	0.0
NCT02360397	>=65 years	6.0
NCT02360397	between 18 and 65 years	0.0
NCT02360774	<=18 years	0.0
NCT02360774	>=65 years	0.0
NCT02360774	between 18 and 65 years	25.0
NCT02361476	< 2 years	89.0
NCT02361476	>/= 2 years	290.0
NCT02362048	<=18 years	0.0
NCT02362048	>=65 years	30.0
NCT02362048	between 18 and 65 years	43.0
NCT02362373	<=18 years	0.0
NCT02362373	>=65 years	0.0
NCT02362373	between 18 and 65 years	20.0
NCT02362724	<=18 years	0.0
NCT02362724	>=65 years	0.0
NCT02362724	between 18 and 65 years	89.0
NCT02362789	<65	73.0
NCT02362789	>=65	7.0
NCT02363270	<=18 years	0.0
NCT02363270	>=65 years	0.0
